medicion_id,estacion_id,contaminante_id,valor,timestamp,flag_anomalia
155557,8,2,42.42,2024-01-23 07:07:13,False
155558,8,3,33.23,2024-01-23 07:17:28,False
155559,8,4,142.97,2024-01-23 07:49:03,False
155560,8,5,3.83,2024-01-23 07:18:13,False
155561,8,1,29.31,2024-01-23 08:50:34,False
155562,8,2,53.57,2024-01-23 08:32:03,False
155563,8,3,37.45,2024-01-23 08:34:42,False
155564,8,4,66.17,2024-01-23 08:56:24,False
155565,8,5,3.75,2024-01-23 08:00:15,False
155566,8,1,21.44,2024-01-23 09:49:00,False
155567,8,2,59.33,2024-01-23 09:06:55,False
155568,8,3,49.06,2024-01-23 09:05:43,False
155569,8,4,58.6,2024-01-23 09:00:49,False
155570,8,5,2.96,2024-01-23 09:55:27,False
155571,8,1,18.9,2024-01-23 10:40:29,False
155572,8,2,52.95,2024-01-23 10:21:28,False
155573,8,3,29.79,2024-01-23 10:57:22,False
155574,8,4,84.42,2024-01-23 10:59:22,False
155575,8,5,1.39,2024-01-23 10:31:01,False
155576,8,1,16.81,2024-01-23 11:34:35,False
155577,8,2,38.81,2024-01-23 11:56:42,False
155578,8,3,41.37,2024-01-23 11:04:03,False
155579,8,4,107.35,2024-01-23 11:17:33,False
155580,8,5,2.87,2024-01-23 11:18:43,False
155581,8,1,30.19,2024-01-23 12:56:01,False
155582,8,2,57.63,2024-01-23 12:14:15,False
155583,8,3,29.32,2024-01-23 12:26:11,False
155584,8,4,,2024-01-23 12:43:07,False
155585,8,5,1.95,2024-01-23 12:51:12,False
155586,8,1,23.32,2024-01-23 13:12:02,False
155587,8,2,35.51,2024-01-23 13:50:50,False
155588,8,3,28.05,2024-01-23 13:17:57,False
155589,8,4,56.09,2024-01-23 13:07:40,False
155590,8,5,2.49,2024-01-23 13:30:10,False
155591,8,1,21.03,2024-01-23 14:12:03,False
155592,8,2,20.25,2024-01-23 14:05:53,False
155593,8,3,24.73,2024-01-23 14:18:27,False
155594,8,4,64.27,2024-01-23 14:52:39,False
155595,8,5,1.93,2024-01-23 14:18:36,False
155596,8,1,22.06,2024-01-23 15:12:24,False
155597,8,2,254.55,2024-01-23 15:45:29,True
155598,8,3,,2024-01-23 15:56:59,False
155599,8,4,37.97,2024-01-23 15:27:54,False
155600,8,5,2.07,2024-01-23 15:35:55,False
155601,8,1,25.8,2024-01-23 16:30:42,False
155602,8,2,43.7,2024-01-23 16:07:31,False
155603,8,3,36.3,2024-01-23 16:00:47,False
155604,8,4,137.27,2024-01-23 16:05:24,False
155605,8,5,2.94,2024-01-23 16:15:52,False
155606,8,1,24.42,2024-01-23 17:22:55,False
155607,8,2,52.28,2024-01-23 17:48:14,False
155608,8,3,63.06,2024-01-23 17:33:09,False
155609,8,4,149.83,2024-01-23 17:00:27,False
155610,8,5,4.01,2024-01-23 17:01:11,False
155611,8,1,23.33,2024-01-23 18:08:09,False
155612,8,2,55.84,2024-01-23 18:34:53,False
155613,8,3,53.17,2024-01-23 18:17:40,False
155614,8,4,145.46,2024-01-23 18:48:45,False
155615,8,5,4.64,2024-01-23 18:23:12,False
155616,8,1,40.53,2024-01-23 19:50:30,False
155617,8,2,62.75,2024-01-23 19:37:58,False
155618,8,3,47.04,2024-01-23 19:16:22,False
155619,8,4,122.4,2024-01-23 19:42:12,False
155620,8,5,4.75,2024-01-23 19:40:39,False
155621,8,1,20.9,2024-01-23 20:50:12,False
155622,8,2,23.21,2024-01-23 20:17:19,False
155623,8,3,30.38,2024-01-23 20:05:03,False
155624,8,4,35.96,2024-01-23 20:41:39,False
155625,8,5,2.19,2024-01-23 20:27:45,False
155626,8,1,12.83,2024-01-23 21:12:55,False
155627,8,2,39.82,2024-01-23 21:32:07,False
155628,8,3,28.07,2024-01-23 21:50:36,False
155629,8,4,78.66,2024-01-23 21:26:01,False
155630,8,5,2.44,2024-01-23 21:38:10,False
155631,8,1,16.27,2024-01-23 22:39:39,False
155632,8,2,34.69,2024-01-23 22:48:32,False
155633,8,3,,2024-01-23 22:17:47,False
155634,8,4,64.13,2024-01-23 22:48:45,False
155635,8,5,2.36,2024-01-23 22:17:11,False
155636,8,1,17.37,2024-01-23 23:47:05,False
155637,8,2,27.24,2024-01-23 23:37:57,False
155638,8,3,21.04,2024-01-23 23:18:55,False
155639,8,4,68.66,2024-01-23 23:13:47,False
155640,8,5,1.96,2024-01-23 23:00:35,False
155641,8,1,15.67,2024-01-24 00:12:33,False
155642,8,2,27.99,2024-01-24 00:34:38,False
155643,8,3,30.68,2024-01-24 00:47:59,False
155644,8,4,58.52,2024-01-24 00:57:06,False
155645,8,5,1.17,2024-01-24 00:08:38,False
155646,8,1,15.61,2024-01-24 01:25:33,False
155647,8,2,31.23,2024-01-24 01:40:44,False
155648,8,3,16.96,2024-01-24 01:47:11,False
155649,8,4,60.5,2024-01-24 01:49:16,False
155650,8,5,1.86,2024-01-24 01:20:58,False
155651,8,1,18.57,2024-01-24 02:24:42,False
155652,8,2,,2024-01-24 02:42:44,False
155653,8,3,19.54,2024-01-24 02:14:08,False
155654,8,4,49.34,2024-01-24 02:54:01,False
155655,8,5,1.75,2024-01-24 02:56:41,False
155656,8,1,13.79,2024-01-24 03:07:59,False
155657,8,2,15.33,2024-01-24 03:41:37,False
155658,8,3,21.66,2024-01-24 03:46:45,False
155659,8,4,64.25,2024-01-24 03:22:28,False
155660,8,5,1.98,2024-01-24 03:43:26,False
155661,8,1,13.75,2024-01-24 04:41:44,False
155662,8,2,21.5,2024-01-24 04:08:13,False
155663,8,3,15.76,2024-01-24 04:51:28,False
155664,8,4,30.35,2024-01-24 04:56:43,False
155665,8,5,1.91,2024-01-24 04:50:26,False
155666,8,1,14.74,2024-01-24 05:00:43,False
155667,8,2,20.77,2024-01-24 05:25:55,False
155668,8,3,21.91,2024-01-24 05:56:56,False
155669,8,4,56.73,2024-01-24 05:48:14,False
155670,8,5,2.32,2024-01-24 05:39:17,False
155671,8,1,19.99,2024-01-24 06:14:37,False
155672,8,2,38.2,2024-01-24 06:37:35,False
155673,8,3,78.73,2024-01-24 06:41:13,False
155674,8,4,103.04,2024-01-24 06:35:15,False
155675,8,5,4.07,2024-01-24 06:34:36,False
155676,8,1,34.98,2024-01-24 07:01:56,False
155677,8,2,41.26,2024-01-24 07:54:42,False
155678,8,3,35.99,2024-01-24 07:29:48,False
155679,8,4,78.0,2024-01-24 07:40:39,False
155680,8,5,2.61,2024-01-24 07:34:28,False
155681,8,1,39.87,2024-01-24 08:21:46,False
155682,8,2,79.21,2024-01-24 08:45:59,False
155683,8,3,35.62,2024-01-24 08:12:31,False
155684,8,4,160.9,2024-01-24 08:05:12,False
155685,8,5,4.26,2024-01-24 08:07:03,False
155686,8,1,44.0,2024-01-24 09:15:40,False
155687,8,2,59.77,2024-01-24 09:15:15,False
155688,8,3,56.26,2024-01-24 09:09:50,False
155689,8,4,124.44,2024-01-24 09:20:12,False
155690,8,5,3.39,2024-01-24 09:38:26,False
155691,8,1,23.64,2024-01-24 10:53:04,False
155692,8,2,41.92,2024-01-24 10:19:47,False
155693,8,3,,2024-01-24 10:07:54,False
155694,8,4,86.23,2024-01-24 10:38:26,False
155695,8,5,2.15,2024-01-24 10:53:52,False
155696,8,1,19.83,2024-01-24 11:02:00,False
155697,8,2,45.94,2024-01-24 11:06:07,False
155698,8,3,26.88,2024-01-24 11:00:56,False
155699,8,4,70.01,2024-01-24 11:29:38,False
155700,8,5,2.73,2024-01-24 11:46:43,False
155701,8,1,12.56,2024-01-24 12:41:35,False
155702,8,2,39.92,2024-01-24 12:22:24,False
155703,8,3,42.24,2024-01-24 12:00:53,False
155704,8,4,15.42,2024-01-24 12:09:32,False
155705,8,5,2.56,2024-01-24 12:07:23,False
155706,8,1,11.35,2024-01-24 13:20:49,False
155707,8,2,29.49,2024-01-24 13:22:55,False
155708,8,3,24.66,2024-01-24 13:17:22,False
155709,8,4,353.36,2024-01-24 13:12:57,True
155710,8,5,2.31,2024-01-24 13:40:30,False
155711,8,1,14.53,2024-01-24 14:45:45,False
155712,8,2,16.26,2024-01-24 14:08:58,False
155713,8,3,21.7,2024-01-24 14:34:19,False
155714,8,4,40.35,2024-01-24 14:13:39,False
155715,8,5,2.06,2024-01-24 14:03:16,False
155716,8,1,16.17,2024-01-24 15:35:59,False
155717,8,2,,2024-01-24 15:45:25,False
155718,8,3,24.23,2024-01-24 15:01:18,False
155719,8,4,,2024-01-24 15:19:30,False
155720,8,5,2.55,2024-01-24 15:09:56,False
155721,8,1,29.22,2024-01-24 16:41:19,False
155722,8,2,62.18,2024-01-24 16:44:51,False
155723,8,3,20.32,2024-01-24 16:12:26,False
155724,8,4,75.79,2024-01-24 16:40:44,False
155725,8,5,1.38,2024-01-24 16:03:41,False
155726,8,1,20.54,2024-01-24 17:43:20,False
155727,8,2,55.61,2024-01-24 17:05:54,False
155728,8,3,35.91,2024-01-24 17:14:48,False
155729,8,4,48.56,2024-01-24 17:24:48,False
155730,8,5,3.94,2024-01-24 17:07:53,False
155731,8,1,25.75,2024-01-24 18:43:44,False
155732,8,2,68.25,2024-01-24 18:00:41,False
155733,8,3,14.35,2024-01-24 18:53:05,False
155734,8,4,123.7,2024-01-24 18:24:05,False
155735,8,5,5.5,2024-01-24 18:14:37,False
155736,8,1,48.14,2024-01-24 19:36:27,False
155737,8,2,60.58,2024-01-24 19:05:23,False
155738,8,3,54.94,2024-01-24 19:45:22,False
155739,8,4,91.34,2024-01-24 19:36:58,False
155740,8,5,3.29,2024-01-24 19:22:44,False
155741,8,1,112.67,2024-01-24 20:54:45,True
155742,8,2,22.5,2024-01-24 20:18:44,False
155743,8,3,9.43,2024-01-24 20:03:05,False
155744,8,4,229.29,2024-01-24 20:21:22,True
155745,8,5,1.98,2024-01-24 20:00:14,False
155746,8,1,12.84,2024-01-24 21:47:30,False
155747,8,2,23.18,2024-01-24 21:54:09,False
155748,8,3,27.3,2024-01-24 21:43:34,False
155749,8,4,,2024-01-24 21:37:33,False
155750,8,5,2.28,2024-01-24 21:12:39,False
155751,8,1,17.68,2024-01-24 22:17:39,False
155752,8,2,29.41,2024-01-24 22:14:33,False
155753,8,3,26.5,2024-01-24 22:17:51,False
155754,8,4,52.83,2024-01-24 22:44:57,False
155755,8,5,2.18,2024-01-24 22:00:20,False
155756,8,1,13.7,2024-01-24 23:57:27,False
155757,8,2,31.22,2024-01-24 23:01:49,False
155758,8,3,31.42,2024-01-24 23:14:17,False
155759,8,4,44.55,2024-01-24 23:50:59,False
155760,8,5,1.26,2024-01-24 23:09:09,False
155761,8,1,13.86,2024-01-25 00:12:28,False
155762,8,2,19.89,2024-01-25 00:03:43,False
155763,8,3,19.16,2024-01-25 00:51:31,False
155764,8,4,33.68,2024-01-25 00:20:22,False
155765,8,5,,2024-01-25 00:36:49,False
155766,8,1,10.84,2024-01-25 01:19:13,False
155767,8,2,36.69,2024-01-25 01:04:55,False
155768,8,3,,2024-01-25 01:35:22,False
155769,8,4,,2024-01-25 01:29:50,False
155770,8,5,1.79,2024-01-25 01:43:44,False
155771,8,1,11.91,2024-01-25 02:04:00,False
155772,8,2,21.8,2024-01-25 02:37:42,False
155773,8,3,14.28,2024-01-25 02:05:09,False
155774,8,4,54.88,2024-01-25 02:26:15,False
155775,8,5,1.51,2024-01-25 02:26:37,False
155776,8,1,17.28,2024-01-25 03:24:28,False
155777,8,2,33.62,2024-01-25 03:13:58,False
155778,8,3,17.76,2024-01-25 03:19:32,False
155779,8,4,14.23,2024-01-25 03:24:12,False
155780,8,5,1.84,2024-01-25 03:30:50,False
155781,8,1,7.56,2024-01-25 04:39:57,False
155782,8,2,19.76,2024-01-25 04:37:00,False
155783,8,3,24.19,2024-01-25 04:00:02,False
155784,8,4,47.72,2024-01-25 04:44:34,False
155785,8,5,1.24,2024-01-25 04:41:54,False
155786,8,1,11.4,2024-01-25 05:44:33,False
155787,8,2,19.28,2024-01-25 05:37:26,False
155788,8,3,15.01,2024-01-25 05:54:30,False
155789,8,4,53.4,2024-01-25 05:32:36,False
155790,8,5,1.72,2024-01-25 05:43:21,False
155791,8,1,21.06,2024-01-25 06:19:06,False
155792,8,2,18.84,2024-01-25 06:32:29,False
155793,8,3,50.34,2024-01-25 06:25:10,False
155794,8,4,101.39,2024-01-25 06:38:40,False
155795,8,5,3.56,2024-01-25 06:03:53,False
155796,8,1,25.71,2024-01-25 07:48:00,False
155797,8,2,51.81,2024-01-25 07:50:50,False
155798,8,3,41.68,2024-01-25 07:24:17,False
155799,8,4,70.87,2024-01-25 07:40:08,False
155800,8,5,3.24,2024-01-25 07:14:57,False
155801,8,1,26.3,2024-01-25 08:52:44,False
155802,8,2,34.88,2024-01-25 08:27:27,False
155803,8,3,45.2,2024-01-25 08:23:23,False
155804,8,4,113.09,2024-01-25 08:27:16,False
155805,8,5,4.12,2024-01-25 08:48:15,False
155806,8,1,21.3,2024-01-25 09:21:07,False
155807,8,2,22.48,2024-01-25 09:41:41,False
155808,8,3,47.75,2024-01-25 09:17:04,False
155809,8,4,141.43,2024-01-25 09:38:28,False
155810,8,5,2.11,2024-01-25 09:36:14,False
155811,8,1,26.34,2024-01-25 10:27:08,False
155812,8,2,35.85,2024-01-25 10:43:59,False
155813,8,3,46.92,2024-01-25 10:22:36,False
155814,8,4,81.78,2024-01-25 10:59:07,False
155815,8,5,1.54,2024-01-25 10:02:33,False
155816,8,1,28.6,2024-01-25 11:26:59,False
155817,8,2,28.95,2024-01-25 11:08:27,False
155818,8,3,32.79,2024-01-25 11:23:47,False
155819,8,4,74.7,2024-01-25 11:37:30,False
155820,8,5,2.87,2024-01-25 11:29:40,False
155821,8,1,147.88,2024-01-25 12:47:06,True
155822,8,2,37.18,2024-01-25 12:49:27,False
155823,8,3,43.19,2024-01-25 12:04:05,False
155824,8,4,58.93,2024-01-25 12:48:06,False
155825,8,5,2.78,2024-01-25 12:43:23,False
155826,8,1,22.79,2024-01-25 13:59:18,False
155827,8,2,,2024-01-25 13:33:54,False
155828,8,3,32.22,2024-01-25 13:19:45,False
155829,8,4,44.38,2024-01-25 13:10:52,False
155830,8,5,1.97,2024-01-25 13:27:32,False
155831,8,1,21.47,2024-01-25 14:02:32,False
155832,8,2,38.08,2024-01-25 14:13:28,False
155833,8,3,29.52,2024-01-25 14:03:01,False
155834,8,4,73.26,2024-01-25 14:22:58,False
155835,8,5,2.14,2024-01-25 14:21:12,False
155836,8,1,12.07,2024-01-25 15:28:30,False
155837,8,2,22.87,2024-01-25 15:48:52,False
155838,8,3,17.5,2024-01-25 15:38:10,False
155839,8,4,76.71,2024-01-25 15:06:07,False
155840,8,5,1.64,2024-01-25 15:33:51,False
155841,8,1,11.21,2024-01-25 16:28:16,False
155842,8,2,315.48,2024-01-25 16:37:02,True
155843,8,3,42.45,2024-01-25 16:29:36,False
155844,8,4,120.52,2024-01-25 16:07:49,False
155845,8,5,4.31,2024-01-25 16:34:10,False
155846,8,1,29.78,2024-01-25 17:42:49,False
155847,8,2,,2024-01-25 17:08:09,False
155848,8,3,40.78,2024-01-25 17:01:00,False
155849,8,4,109.19,2024-01-25 17:02:22,False
155850,8,5,3.3,2024-01-25 17:35:00,False
155851,8,1,25.99,2024-01-25 18:43:17,False
155852,8,2,66.15,2024-01-25 18:02:05,False
155853,8,3,45.27,2024-01-25 18:34:54,False
155854,8,4,76.8,2024-01-25 18:09:58,False
155855,8,5,3.26,2024-01-25 18:36:44,False
155856,8,1,30.86,2024-01-25 19:38:35,False
155857,8,2,25.67,2024-01-25 19:06:50,False
155858,8,3,44.72,2024-01-25 19:25:59,False
155859,8,4,96.97,2024-01-25 19:18:07,False
155860,8,5,3.58,2024-01-25 19:46:42,False
155861,8,1,15.55,2024-01-25 20:24:59,False
155862,8,2,25.82,2024-01-25 20:35:39,False
155863,8,3,25.86,2024-01-25 20:59:22,False
155864,8,4,31.84,2024-01-25 20:23:35,False
155865,8,5,2.15,2024-01-25 20:24:27,False
155866,8,1,17.28,2024-01-25 21:08:10,False
155867,8,2,32.06,2024-01-25 21:51:48,False
155868,8,3,18.84,2024-01-25 21:22:46,False
155869,8,4,64.5,2024-01-25 21:22:41,False
155870,8,5,2.34,2024-01-25 21:11:51,False
155871,8,1,20.65,2024-01-25 22:10:21,False
155872,8,2,30.26,2024-01-25 22:40:31,False
155873,8,3,22.08,2024-01-25 22:47:37,False
155874,8,4,65.43,2024-01-25 22:56:24,False
155875,8,5,2.43,2024-01-25 22:17:15,False
155876,8,1,16.03,2024-01-25 23:20:17,False
155877,8,2,10.93,2024-01-25 23:31:02,False
155878,8,3,27.96,2024-01-25 23:03:57,False
155879,8,4,78.23,2024-01-25 23:27:07,False
155880,8,5,1.87,2024-01-25 23:11:44,False
155881,8,1,11.14,2024-01-26 00:12:46,False
155882,8,2,90.43,2024-01-26 00:37:22,True
155883,8,3,7.0,2024-01-26 00:47:25,False
155884,8,4,43.14,2024-01-26 00:24:28,False
155885,8,5,1.26,2024-01-26 00:19:19,False
155886,8,1,8.47,2024-01-26 01:26:06,False
155887,8,2,19.23,2024-01-26 01:46:38,False
155888,8,3,14.12,2024-01-26 01:35:45,False
155889,8,4,22.4,2024-01-26 01:46:03,False
155890,8,5,1.24,2024-01-26 01:46:21,False
155891,8,1,7.12,2024-01-26 02:23:50,False
155892,8,2,14.6,2024-01-26 02:45:23,False
155893,8,3,13.26,2024-01-26 02:07:49,False
155894,8,4,42.8,2024-01-26 02:32:25,False
155895,8,5,1.21,2024-01-26 02:23:52,False
155896,8,1,7.61,2024-01-26 03:15:41,False
155897,8,2,7.31,2024-01-26 03:33:10,False
155898,8,3,11.77,2024-01-26 03:52:10,False
155899,8,4,56.94,2024-01-26 03:56:32,False
155900,8,5,1.43,2024-01-26 03:57:32,False
155901,8,1,7.11,2024-01-26 04:29:30,False
155902,8,2,23.1,2024-01-26 04:04:36,False
155903,8,3,17.13,2024-01-26 04:32:32,False
155904,8,4,23.07,2024-01-26 04:15:51,False
155905,8,5,1.7,2024-01-26 04:30:40,False
155906,8,1,8.29,2024-01-26 05:15:10,False
155907,8,2,20.08,2024-01-26 05:53:37,False
155908,8,3,6.4,2024-01-26 05:20:33,False
155909,8,4,17.26,2024-01-26 05:22:02,False
155910,8,5,1.27,2024-01-26 05:11:40,False
155911,8,1,20.7,2024-01-26 06:29:24,False
155912,8,2,42.79,2024-01-26 06:51:40,False
155913,8,3,40.21,2024-01-26 06:56:39,False
155914,8,4,45.75,2024-01-26 06:09:58,False
155915,8,5,2.55,2024-01-26 06:09:10,False
155916,8,1,24.2,2024-01-26 07:23:59,False
155917,8,2,46.77,2024-01-26 07:23:38,False
155918,8,3,18.61,2024-01-26 07:21:24,False
155919,8,4,32.39,2024-01-26 07:59:16,False
155920,8,5,2.61,2024-01-26 07:48:55,False
155921,8,1,28.41,2024-01-26 08:17:56,False
155922,8,2,36.2,2024-01-26 08:13:40,False
155923,8,3,20.86,2024-01-26 08:28:38,False
155924,8,4,53.01,2024-01-26 08:48:00,False
155925,8,5,2.36,2024-01-26 08:39:17,False
155926,8,1,11.25,2024-01-26 09:15:41,False
155927,8,2,34.16,2024-01-26 09:23:51,False
155928,8,3,22.38,2024-01-26 09:39:41,False
155929,8,4,,2024-01-26 09:12:24,False
155930,8,5,3.4,2024-01-26 09:00:50,False
155931,8,1,18.38,2024-01-26 10:57:50,False
155932,8,2,28.19,2024-01-26 10:00:00,False
155933,8,3,94.72,2024-01-26 10:17:22,True
155934,8,4,61.15,2024-01-26 10:45:30,False
155935,8,5,1.26,2024-01-26 10:08:56,False
155936,8,1,10.94,2024-01-26 11:13:18,False
155937,8,2,21.24,2024-01-26 11:57:51,False
155938,8,3,25.35,2024-01-26 11:42:42,False
155939,8,4,34.54,2024-01-26 11:20:46,False
155940,8,5,1.79,2024-01-26 11:34:06,False
155941,8,1,9.74,2024-01-26 12:20:16,False
155942,8,2,28.98,2024-01-26 12:31:40,False
155943,8,3,22.72,2024-01-26 12:49:32,False
155944,8,4,68.91,2024-01-26 12:10:00,False
155945,8,5,1.7,2024-01-26 12:54:34,False
155946,8,1,13.49,2024-01-26 13:31:05,False
155947,8,2,9.46,2024-01-26 13:50:58,False
155948,8,3,10.88,2024-01-26 13:03:55,False
155949,8,4,29.66,2024-01-26 13:01:24,False
155950,8,5,1.06,2024-01-26 13:53:46,False
155951,8,1,10.92,2024-01-26 14:51:59,False
155952,8,2,25.35,2024-01-26 14:52:47,False
155953,8,3,14.47,2024-01-26 14:25:31,False
155954,8,4,31.01,2024-01-26 14:15:22,False
155955,8,5,1.71,2024-01-26 14:40:14,False
155956,8,1,7.28,2024-01-26 15:34:40,False
155957,8,2,17.03,2024-01-26 15:54:31,False
155958,8,3,11.98,2024-01-26 15:42:35,False
155959,8,4,37.72,2024-01-26 15:30:53,False
155960,8,5,1.21,2024-01-26 15:27:08,False
155961,8,1,12.23,2024-01-26 16:08:12,False
155962,8,2,30.0,2024-01-26 16:01:44,False
155963,8,3,23.77,2024-01-26 16:44:40,False
155964,8,4,56.92,2024-01-26 16:30:01,False
155965,8,5,1.7,2024-01-26 16:35:37,False
155966,8,1,20.53,2024-01-26 17:14:13,False
155967,8,2,36.65,2024-01-26 17:43:28,False
155968,8,3,26.57,2024-01-26 17:57:47,False
155969,8,4,55.71,2024-01-26 17:38:11,False
155970,8,5,1.96,2024-01-26 17:12:23,False
155971,8,1,16.8,2024-01-26 18:58:25,False
155972,8,2,45.32,2024-01-26 18:37:30,False
155973,8,3,23.17,2024-01-26 18:12:51,False
155974,8,4,65.87,2024-01-26 18:28:09,False
155975,8,5,2.41,2024-01-26 18:43:16,False
155976,8,1,14.78,2024-01-26 19:59:08,False
155977,8,2,27.08,2024-01-26 19:27:24,False
155978,8,3,28.71,2024-01-26 19:42:56,False
155979,8,4,49.24,2024-01-26 19:32:37,False
155980,8,5,1.96,2024-01-26 19:28:47,False
155981,8,1,6.35,2024-01-26 20:07:04,False
155982,8,2,23.1,2024-01-26 20:28:53,False
155983,8,3,12.91,2024-01-26 20:35:52,False
155984,8,4,25.18,2024-01-26 20:42:08,False
155985,8,5,1.39,2024-01-26 20:04:44,False
155986,8,1,12.49,2024-01-26 21:18:42,False
155987,8,2,16.03,2024-01-26 21:58:36,False
155988,8,3,23.6,2024-01-26 21:43:58,False
155989,8,4,56.05,2024-01-26 21:51:29,False
155990,8,5,1.36,2024-01-26 21:04:43,False
155991,8,1,12.42,2024-01-26 22:51:57,False
155992,8,2,9.44,2024-01-26 22:13:28,False
155993,8,3,18.58,2024-01-26 22:04:50,False
155994,8,4,41.19,2024-01-26 22:39:22,False
155995,8,5,0.84,2024-01-26 22:39:06,False
155996,8,1,10.32,2024-01-26 23:30:20,False
155997,8,2,10.12,2024-01-26 23:46:15,False
155998,8,3,19.68,2024-01-26 23:51:50,False
155999,8,4,20.33,2024-01-26 23:12:26,False
156000,8,5,0.94,2024-01-26 23:31:54,False
156001,8,1,10.18,2024-01-27 00:10:02,False
156002,8,2,21.53,2024-01-27 00:20:50,False
156003,8,3,18.16,2024-01-27 00:26:28,False
156004,8,4,31.57,2024-01-27 00:07:32,False
156005,8,5,1.66,2024-01-27 00:14:42,False
156006,8,1,11.05,2024-01-27 01:38:10,False
156007,8,2,,2024-01-27 01:41:17,False
156008,8,3,22.59,2024-01-27 01:47:28,False
156009,8,4,46.1,2024-01-27 01:56:29,False
156010,8,5,1.59,2024-01-27 01:08:01,False
156011,8,1,13.57,2024-01-27 02:02:54,False
156012,8,2,16.27,2024-01-27 02:49:44,False
156013,8,3,23.38,2024-01-27 02:49:29,False
156014,8,4,43.97,2024-01-27 02:58:46,False
156015,8,5,2.13,2024-01-27 02:11:47,False
156016,8,1,20.25,2024-01-27 03:11:40,False
156017,8,2,12.24,2024-01-27 03:30:25,False
156018,8,3,22.16,2024-01-27 03:41:48,False
156019,8,4,39.64,2024-01-27 03:39:10,False
156020,8,5,1.74,2024-01-27 03:04:30,False
156021,8,1,13.34,2024-01-27 04:50:03,False
156022,8,2,14.06,2024-01-27 04:16:54,False
156023,8,3,22.2,2024-01-27 04:00:40,False
156024,8,4,34.28,2024-01-27 04:59:58,False
156025,8,5,2.17,2024-01-27 04:19:50,False
156026,8,1,12.68,2024-01-27 05:39:02,False
156027,8,2,23.94,2024-01-27 05:51:51,False
156028,8,3,21.77,2024-01-27 05:53:52,False
156029,8,4,52.82,2024-01-27 05:42:25,False
156030,8,5,1.87,2024-01-27 05:51:04,False
156031,8,1,36.32,2024-01-27 06:58:45,False
156032,8,2,48.72,2024-01-27 06:20:02,False
156033,8,3,38.28,2024-01-27 06:53:58,False
156034,8,4,128.37,2024-01-27 06:35:40,False
156035,8,5,3.89,2024-01-27 06:59:38,False
156036,8,1,25.31,2024-01-27 07:54:32,False
156037,8,2,52.22,2024-01-27 07:33:14,False
156038,8,3,123.89,2024-01-27 07:42:59,True
156039,8,4,96.66,2024-01-27 07:57:40,False
156040,8,5,3.67,2024-01-27 07:32:41,False
156041,8,1,30.91,2024-01-27 08:54:36,False
156042,8,2,52.17,2024-01-27 08:14:34,False
156043,8,3,51.91,2024-01-27 08:27:51,False
156044,8,4,151.53,2024-01-27 08:28:07,False
156045,8,5,3.44,2024-01-27 08:34:31,False
156046,8,1,26.49,2024-01-27 09:08:58,False
156047,8,2,53.36,2024-01-27 09:03:30,False
156048,8,3,31.21,2024-01-27 09:30:41,False
156049,8,4,169.91,2024-01-27 09:30:22,False
156050,8,5,3.86,2024-01-27 09:37:29,False
156051,8,1,16.73,2024-01-27 10:24:17,False
156052,8,2,28.31,2024-01-27 10:12:35,False
156053,8,3,23.34,2024-01-27 10:16:22,False
156054,8,4,93.95,2024-01-27 10:20:50,False
156055,8,5,2.75,2024-01-27 10:28:29,False
156056,8,1,32.4,2024-01-27 11:23:05,False
156057,8,2,0.0,2024-01-27 11:13:49,False
156058,8,3,40.02,2024-01-27 11:01:00,False
156059,8,4,10.47,2024-01-27 11:32:36,False
156060,8,5,2.13,2024-01-27 11:41:39,False
156061,8,1,20.8,2024-01-27 12:15:01,False
156062,8,2,,2024-01-27 12:57:02,False
156063,8,3,23.51,2024-01-27 12:42:17,False
156064,8,4,89.58,2024-01-27 12:20:39,False
156065,8,5,3.29,2024-01-27 12:06:53,False
156066,8,1,20.23,2024-01-27 13:19:09,False
156067,8,2,30.16,2024-01-27 13:46:18,False
156068,8,3,23.8,2024-01-27 13:16:52,False
156069,8,4,20.56,2024-01-27 13:53:13,False
156070,8,5,1.82,2024-01-27 13:18:32,False
156071,8,1,12.45,2024-01-27 14:09:39,False
156072,8,2,,2024-01-27 14:09:51,False
156073,8,3,30.64,2024-01-27 14:30:01,False
156074,8,4,36.1,2024-01-27 14:29:24,False
156075,8,5,1.37,2024-01-27 14:43:18,False
156076,8,1,24.73,2024-01-27 15:29:32,False
156077,8,2,47.03,2024-01-27 15:08:22,False
156078,8,3,15.8,2024-01-27 15:23:43,False
156079,8,4,28.49,2024-01-27 15:07:20,False
156080,8,5,1.83,2024-01-27 15:08:17,False
156081,8,1,33.34,2024-01-27 16:43:15,False
156082,8,2,60.9,2024-01-27 16:21:41,False
156083,8,3,28.4,2024-01-27 16:53:21,False
156084,8,4,155.68,2024-01-27 16:17:58,False
156085,8,5,3.09,2024-01-27 16:00:02,False
156086,8,1,29.4,2024-01-27 17:43:37,False
156087,8,2,44.51,2024-01-27 17:05:24,False
156088,8,3,35.02,2024-01-27 17:08:15,False
156089,8,4,161.95,2024-01-27 17:44:26,False
156090,8,5,2.01,2024-01-27 17:05:12,False
156091,8,1,30.08,2024-01-27 18:28:35,False
156092,8,2,69.35,2024-01-27 18:59:49,False
156093,8,3,18.17,2024-01-27 18:23:57,False
156094,8,4,88.82,2024-01-27 18:17:31,False
156095,8,5,4.06,2024-01-27 18:23:53,False
